FlightID,Airline,FlightNumber,Origin,Destination,ScheduledDeparture,ActualDeparture,ScheduledArrival,ActualArrival,DelayMinutes,DelayReason,Cancelled,Diverted,AircraftType,TailNumber,Distance
150,Delta,1693,ATL,SFO,01-09-2024 18:10,01-09-2024 18:11,01-09-2024 22:10,01-09-2024 22:12,2,Maintenance,TRUE,FALSE,Boeing 777,N36540,1262
151,Delta,1728,DFW,BOS,01-09-2024 00:37,01-09-2024 00:59,01-09-2024 02:37,01-09-2024 02:59,22,Maintenance,TRUE,TRUE,Boeing 777,N43533,1009
152,Southwest,3028,ATL,BOS,01-09-2024 04:36,01-09-2024 04:39,01-09-2024 10:36,01-09-2024 10:58,22,Air Traffic Control,TRUE,TRUE,Boeing 737,N58273,1690
153,Southwest,5170,DFW,SEA,01-09-2024 16:04,01-09-2024 16:32,01-09-2024 19:04,01-09-2024 19:34,30,Air Traffic Control,FALSE,FALSE,Boeing 737,N23757,874
154,Delta,4879,LAX,BOS,01-09-2024 14:19,01-09-2024 14:32,01-09-2024 16:19,01-09-2024 16:19,0,,TRUE,FALSE,Boeing 737,N69895,1808
155,Delta,1334,ORD,SEA,01-09-2024 08:07,01-09-2024 08:19,01-09-2024 14:07,01-09-2024 14:02,-5,,TRUE,FALSE,Airbus A320,N19557,2995
156,Southwest,4425,DFW,SFO,01-09-2024 20:52,01-09-2024 20:58,01-09-2024 22:52,01-09-2024 23:17,25,Maintenance,TRUE,TRUE,Boeing 737,N24401,2828
157,American Airlines,2939,LAX,BOS,01-09-2024 09:09,01-09-2024 09:39,01-09-2024 14:09,01-09-2024 14:26,17,Maintenance,FALSE,TRUE,Airbus A320,N35132,179
158,Delta,5484,ATL,SFO,01-09-2024 14:01,01-09-2024 14:16,01-09-2024 15:01,01-09-2024 15:21,20,Weather,TRUE,TRUE,Boeing 737,N43623,1721
159,United,5320,ORD,JFK,01-09-2024 19:09,01-09-2024 19:22,02-09-2024 00:09,02-09-2024 00:38,29,Weather,TRUE,TRUE,Airbus A320,N81630,346
160,Delta,5664,JFK,JFK,01-09-2024 14:00,01-09-2024 14:06,01-09-2024 18:00,01-09-2024 18:13,13,Maintenance,TRUE,TRUE,Boeing 777,N18707,1763
161,United,4926,JFK,SFO,01-09-2024 19:46,01-09-2024 19:55,02-09-2024 00:46,02-09-2024 00:53,7,Weather,FALSE,FALSE,Boeing 737,N67789,1327
162,United,9501,ORD,SFO,01-09-2024 11:16,01-09-2024 11:34,01-09-2024 14:16,01-09-2024 14:45,29,Maintenance,FALSE,FALSE,Airbus A320,N24824,1276
163,Delta,7797,ORD,SFO,01-09-2024 00:06,01-09-2024 00:32,01-09-2024 02:06,01-09-2024 02:36,30,Maintenance,FALSE,TRUE,Boeing 777,N91668,552
164,Delta,6301,DFW,SEA,01-09-2024 18:12,01-09-2024 18:27,01-09-2024 20:12,01-09-2024 20:41,29,Air Traffic Control,FALSE,FALSE,Boeing 737,N91079,717
165,American Airlines,7351,LAX,BOS,01-09-2024 03:49,01-09-2024 04:03,01-09-2024 06:49,01-09-2024 07:08,19,Maintenance,TRUE,TRUE,Boeing 737,N95725,1530
166,Delta,6306,JFK,MIA,01-09-2024 07:46,01-09-2024 07:46,01-09-2024 10:46,01-09-2024 10:50,4,Maintenance,TRUE,FALSE,Boeing 777,N40660,1947
167,American Airlines,1736,DFW,MIA,01-09-2024 05:09,01-09-2024 05:13,01-09-2024 07:09,01-09-2024 07:03,-6,,FALSE,TRUE,Boeing 777,N84956,1976
168,Southwest,5349,ORD,SEA,01-09-2024 12:04,01-09-2024 12:15,01-09-2024 15:04,01-09-2024 15:21,17,Weather,TRUE,FALSE,Boeing 777,N56251,914
169,Southwest,7231,LAX,SFO,01-09-2024 18:53,01-09-2024 19:05,01-09-2024 19:53,01-09-2024 19:53,0,,FALSE,TRUE,Boeing 777,N53118,2607
170,Southwest,6501,LAX,BOS,01-09-2024 23:32,01-09-2024 23:34,02-09-2024 03:32,02-09-2024 03:25,-7,,FALSE,TRUE,Airbus A320,N95713,2721
171,Delta,125,ORD,SEA,01-09-2024 02:03,01-09-2024 02:12,01-09-2024 05:03,01-09-2024 05:18,15,Air Traffic Control,FALSE,TRUE,Boeing 777,N75083,2049
172,American Airlines,1088,DFW,SFO,01-09-2024 16:07,01-09-2024 16:25,01-09-2024 21:07,01-09-2024 21:16,9,Air Traffic Control,FALSE,FALSE,Boeing 737,N76118,635
173,Delta,8238,JFK,JFK,01-09-2024 19:00,01-09-2024 19:30,01-09-2024 21:00,01-09-2024 21:29,29,Weather,TRUE,TRUE,Boeing 737,N10000,2888
174,Delta,9064,JFK,MIA,01-09-2024 13:11,01-09-2024 13:23,01-09-2024 19:11,01-09-2024 19:31,20,Air Traffic Control,FALSE,TRUE,Boeing 737,N38200,890
175,Delta,5290,JFK,MIA,01-09-2024 10:09,01-09-2024 10:26,01-09-2024 15:09,01-09-2024 15:06,-3,,FALSE,TRUE,Boeing 777,N11897,1380
176,American Airlines,1199,LAX,SEA,01-09-2024 19:02,01-09-2024 19:10,01-09-2024 21:02,01-09-2024 20:53,-9,,TRUE,TRUE,Boeing 777,N43376,2750
177,American Airlines,1864,JFK,JFK,01-09-2024 13:14,01-09-2024 13:19,01-09-2024 18:14,01-09-2024 18:20,6,Weather,FALSE,TRUE,Boeing 737,N10704,793
178,Southwest,7211,DFW,BOS,01-09-2024 18:58,01-09-2024 19:19,01-09-2024 23:58,01-09-2024 23:55,-3,,TRUE,TRUE,Boeing 777,N89761,682
179,American Airlines,9643,ATL,SFO,01-09-2024 19:56,01-09-2024 20:13,02-09-2024 00:56,02-09-2024 00:55,-1,,FALSE,TRUE,Boeing 777,N77548,481
180,American Airlines,8744,JFK,MIA,01-09-2024 22:27,01-09-2024 22:53,02-09-2024 03:27,02-09-2024 03:52,25,Air Traffic Control,FALSE,TRUE,Boeing 777,N87139,2827
181,Southwest,7532,JFK,BOS,01-09-2024 09:09,01-09-2024 09:19,01-09-2024 11:09,01-09-2024 11:23,14,Weather,TRUE,TRUE,Airbus A320,N71453,2987
182,Southwest,3325,ORD,BOS,01-09-2024 16:29,01-09-2024 16:32,01-09-2024 20:29,01-09-2024 20:47,18,Air Traffic Control,TRUE,TRUE,Boeing 737,N25699,1690
183,American Airlines,3820,JFK,SEA,01-09-2024 12:05,01-09-2024 12:30,01-09-2024 15:05,01-09-2024 15:06,1,Maintenance,FALSE,FALSE,Boeing 777,N18598,2423
184,American Airlines,4628,ORD,SEA,01-09-2024 11:49,01-09-2024 12:05,01-09-2024 15:49,01-09-2024 15:58,9,Maintenance,FALSE,FALSE,Airbus A320,N68863,116
185,American Airlines,9911,LAX,MIA,01-09-2024 07:14,01-09-2024 07:26,01-09-2024 13:14,01-09-2024 13:44,30,Air Traffic Control,FALSE,TRUE,Airbus A320,N21693,767
186,Delta,2683,DFW,MIA,01-09-2024 12:12,01-09-2024 12:24,01-09-2024 14:12,01-09-2024 14:03,-9,,FALSE,TRUE,Airbus A320,N98143,2121
187,Delta,6742,LAX,JFK,01-09-2024 06:20,01-09-2024 06:27,01-09-2024 09:20,01-09-2024 09:13,-7,,TRUE,FALSE,Boeing 737,N14449,2144
188,Southwest,5258,DFW,MIA,01-09-2024 04:18,01-09-2024 04:41,01-09-2024 09:18,01-09-2024 09:36,18,Maintenance,FALSE,TRUE,Boeing 737,N13194,2056
189,Southwest,8871,JFK,SEA,01-09-2024 09:13,01-09-2024 09:24,01-09-2024 13:13,01-09-2024 13:29,16,Maintenance,FALSE,TRUE,Boeing 777,N11761,2934
190,United,660,ATL,JFK,01-09-2024 11:25,01-09-2024 11:29,01-09-2024 15:25,01-09-2024 15:19,-6,,TRUE,FALSE,Boeing 777,N14239,2001
191,Southwest,5560,ATL,JFK,01-09-2024 12:25,01-09-2024 12:52,01-09-2024 13:25,01-09-2024 13:46,21,Air Traffic Control,TRUE,FALSE,Boeing 737,N26246,507
192,Delta,6617,JFK,BOS,01-09-2024 06:35,01-09-2024 06:43,01-09-2024 10:35,01-09-2024 11:04,29,Air Traffic Control,FALSE,FALSE,Airbus A320,N12743,117
193,Delta,3619,JFK,MIA,01-09-2024 04:56,01-09-2024 05:00,01-09-2024 10:56,01-09-2024 11:01,5,Air Traffic Control,FALSE,TRUE,Boeing 777,N39968,2193
194,American Airlines,5083,ATL,BOS,01-09-2024 03:16,01-09-2024 03:20,01-09-2024 06:16,01-09-2024 06:46,30,Maintenance,TRUE,TRUE,Airbus A320,N35816,1589
195,United,1005,DFW,MIA,01-09-2024 08:03,01-09-2024 08:15,01-09-2024 14:03,01-09-2024 14:12,9,Air Traffic Control,FALSE,FALSE,Boeing 737,N52156,2046
196,American Airlines,237,ATL,SEA,01-09-2024 04:44,01-09-2024 04:46,01-09-2024 07:44,01-09-2024 07:44,0,,TRUE,TRUE,Boeing 777,N35339,2886
197,United,3829,DFW,SFO,01-09-2024 14:21,01-09-2024 14:29,01-09-2024 15:21,01-09-2024 15:51,30,Weather,TRUE,TRUE,Boeing 737,N19949,1557
198,American Airlines,9285,ORD,SEA,01-09-2024 14:48,01-09-2024 15:10,01-09-2024 19:48,01-09-2024 19:55,7,Weather,TRUE,FALSE,Airbus A320,N56405,1858
199,American Airlines,6268,JFK,JFK,01-09-2024 10:53,01-09-2024 11:05,01-09-2024 14:53,01-09-2024 15:03,10,Maintenance,FALSE,TRUE,Boeing 737,N57928,2475
200,United,1245,ORD,JFK,01-09-2024 16:25,01-09-2024 16:45,01-09-2024 22:25,01-09-2024 22:44,19,Air Traffic Control,FALSE,TRUE,Boeing 737,N61066,1681
201,American Airlines,7701,ORD,MIA,01-09-2024 03:38,01-09-2024 03:44,01-09-2024 06:38,01-09-2024 07:08,30,Maintenance,FALSE,TRUE,Boeing 777,N51212,1584
202,American Airlines,9859,LAX,SEA,01-09-2024 03:18,01-09-2024 03:47,01-09-2024 08:18,01-09-2024 08:23,5,Air Traffic Control,TRUE,TRUE,Boeing 737,N93415,973
203,Southwest,933,DFW,JFK,01-09-2024 07:45,01-09-2024 07:53,01-09-2024 12:45,01-09-2024 12:36,-9,,FALSE,TRUE,Airbus A320,N91464,1347
204,Southwest,6428,JFK,BOS,01-09-2024 16:13,01-09-2024 16:19,01-09-2024 18:13,01-09-2024 18:30,17,Maintenance,FALSE,FALSE,Airbus A320,N50031,1844
205,Southwest,5603,JFK,SFO,01-09-2024 00:59,01-09-2024 01:12,01-09-2024 02:59,01-09-2024 03:26,27,Weather,FALSE,TRUE,Boeing 737,N51539,807
206,American Airlines,6700,ORD,SEA,01-09-2024 09:38,01-09-2024 10:00,01-09-2024 11:38,01-09-2024 12:05,27,Air Traffic Control,TRUE,FALSE,Boeing 737,N83008,300
207,Delta,6133,ATL,JFK,01-09-2024 10:53,01-09-2024 11:10,01-09-2024 11:53,01-09-2024 12:15,22,Weather,TRUE,FALSE,Boeing 777,N73444,2046
208,Delta,1869,JFK,SEA,01-09-2024 09:00,01-09-2024 09:00,01-09-2024 14:00,01-09-2024 14:19,19,Weather,TRUE,TRUE,Boeing 777,N48708,588
209,Southwest,7524,JFK,JFK,01-09-2024 04:57,01-09-2024 04:58,01-09-2024 09:57,01-09-2024 10:15,18,Maintenance,TRUE,FALSE,Boeing 737,N27791,918
210,United,6483,ATL,SEA,01-09-2024 17:09,01-09-2024 17:18,01-09-2024 19:09,01-09-2024 18:59,-10,,FALSE,FALSE,Airbus A320,N41815,2382
211,American Airlines,9778,JFK,SFO,01-09-2024 00:09,01-09-2024 00:21,01-09-2024 01:09,01-09-2024 01:21,12,Maintenance,TRUE,FALSE,Boeing 737,N99264,1239
212,Southwest,9066,LAX,MIA,01-09-2024 18:09,01-09-2024 18:32,02-09-2024 00:09,02-09-2024 00:21,12,Maintenance,TRUE,TRUE,Boeing 737,N63829,1844
213,United,2045,LAX,BOS,01-09-2024 12:33,01-09-2024 12:56,01-09-2024 16:33,01-09-2024 16:42,9,Air Traffic Control,FALSE,TRUE,Airbus A320,N56434,2520
214,United,55,ORD,JFK,01-09-2024 10:58,01-09-2024 11:11,01-09-2024 12:58,01-09-2024 13:28,30,Weather,TRUE,TRUE,Boeing 777,N87867,2786
215,American Airlines,932,ORD,BOS,01-09-2024 07:34,01-09-2024 07:46,01-09-2024 13:34,01-09-2024 13:44,10,Air Traffic Control,FALSE,TRUE,Boeing 777,N11699,2577
216,Delta,9011,JFK,SEA,01-09-2024 14:29,01-09-2024 14:29,01-09-2024 20:29,01-09-2024 20:21,-8,,FALSE,TRUE,Boeing 737,N50086,316
217,Southwest,8371,LAX,BOS,01-09-2024 15:32,01-09-2024 15:59,01-09-2024 16:32,01-09-2024 16:30,-2,,FALSE,FALSE,Boeing 777,N95145,1410
218,United,4769,ORD,SEA,01-09-2024 00:31,01-09-2024 00:58,01-09-2024 02:31,01-09-2024 02:40,9,Weather,TRUE,FALSE,Boeing 777,N17778,1675
219,Delta,9716,ATL,MIA,01-09-2024 19:57,01-09-2024 20:16,01-09-2024 21:57,01-09-2024 21:59,2,Air Traffic Control,TRUE,TRUE,Airbus A320,N40637,2708
220,American Airlines,4793,LAX,SEA,01-09-2024 15:17,01-09-2024 15:30,01-09-2024 21:17,01-09-2024 21:46,29,Weather,FALSE,FALSE,Boeing 737,N33689,372
221,United,427,LAX,MIA,01-09-2024 20:33,01-09-2024 21:01,01-09-2024 22:33,01-09-2024 22:44,11,Weather,TRUE,FALSE,Airbus A320,N26335,419
222,Southwest,9294,ATL,JFK,01-09-2024 15:51,01-09-2024 16:14,01-09-2024 19:51,01-09-2024 20:12,21,Weather,TRUE,FALSE,Boeing 737,N99212,1319
223,Southwest,1483,DFW,BOS,01-09-2024 09:02,01-09-2024 09:11,01-09-2024 11:02,01-09-2024 11:10,8,Air Traffic Control,TRUE,TRUE,Boeing 777,N16016,2556
224,American Airlines,1107,JFK,MIA,01-09-2024 00:18,01-09-2024 00:31,01-09-2024 03:18,01-09-2024 03:13,-5,,TRUE,TRUE,Airbus A320,N60523,2336
225,American Airlines,2388,ATL,MIA,01-09-2024 18:42,01-09-2024 19:04,01-09-2024 21:42,01-09-2024 21:41,-1,,TRUE,FALSE,Boeing 737,N67608,161
226,Southwest,3007,ATL,SFO,01-09-2024 12:17,01-09-2024 12:46,01-09-2024 17:17,01-09-2024 17:39,22,Weather,TRUE,FALSE,Boeing 737,N59926,1273
227,United,3709,JFK,SFO,01-09-2024 21:19,01-09-2024 21:21,01-09-2024 22:19,01-09-2024 22:38,19,Weather,FALSE,TRUE,Airbus A320,N92120,1403
228,Southwest,7011,ATL,SFO,01-09-2024 18:26,01-09-2024 18:27,01-09-2024 21:26,01-09-2024 21:25,-1,,FALSE,FALSE,Airbus A320,N98781,559
229,Delta,216,ORD,JFK,01-09-2024 21:52,01-09-2024 22:22,01-09-2024 23:52,02-09-2024 00:08,16,Maintenance,FALSE,FALSE,Airbus A320,N69026,291
230,United,9517,ORD,SFO,01-09-2024 20:19,01-09-2024 20:31,02-09-2024 01:19,02-09-2024 01:46,27,Maintenance,FALSE,TRUE,Boeing 777,N40234,2978
231,Southwest,2947,DFW,SEA,01-09-2024 06:43,01-09-2024 06:59,01-09-2024 08:43,01-09-2024 08:45,2,Maintenance,FALSE,TRUE,Boeing 777,N70587,557
232,Delta,1065,DFW,SFO,01-09-2024 21:15,01-09-2024 21:34,01-09-2024 22:15,01-09-2024 22:11,-4,,TRUE,TRUE,Boeing 777,N35222,1254
233,Southwest,7800,DFW,SEA,01-09-2024 01:07,01-09-2024 01:15,01-09-2024 04:07,01-09-2024 04:12,5,Air Traffic Control,FALSE,TRUE,Boeing 777,N99411,1625
234,Delta,2739,LAX,SFO,01-09-2024 20:56,01-09-2024 21:09,02-09-2024 02:56,02-09-2024 03:11,15,Air Traffic Control,FALSE,FALSE,Boeing 777,N44419,2638
235,Delta,2646,ATL,SEA,01-09-2024 22:47,01-09-2024 23:10,01-09-2024 23:47,01-09-2024 23:39,-8,,TRUE,TRUE,Boeing 737,N51575,1910
236,United,2006,ATL,JFK,01-09-2024 21:06,01-09-2024 21:20,01-09-2024 22:06,01-09-2024 22:15,9,Weather,FALSE,TRUE,Boeing 777,N95085,2795
237,Delta,228,DFW,SFO,01-09-2024 02:48,01-09-2024 02:50,01-09-2024 06:48,01-09-2024 07:13,25,Weather,TRUE,TRUE,Boeing 737,N81495,1804
238,American Airlines,9486,DFW,SEA,01-09-2024 01:40,01-09-2024 01:40,01-09-2024 02:40,01-09-2024 03:00,20,Maintenance,FALSE,FALSE,Airbus A320,N61526,1013
239,American Airlines,445,JFK,SEA,01-09-2024 06:25,01-09-2024 06:36,01-09-2024 07:25,01-09-2024 07:50,25,Weather,TRUE,FALSE,Boeing 777,N27006,1183
240,Southwest,3408,JFK,SEA,01-09-2024 17:18,01-09-2024 17:45,01-09-2024 23:18,01-09-2024 23:31,13,Maintenance,FALSE,TRUE,Boeing 777,N54818,1674
241,United,2692,ATL,SEA,01-09-2024 00:52,01-09-2024 01:16,01-09-2024 03:52,01-09-2024 04:09,17,Maintenance,FALSE,FALSE,Boeing 737,N64565,861
242,Delta,7777,JFK,SFO,01-09-2024 08:16,01-09-2024 08:26,01-09-2024 09:16,01-09-2024 09:31,15,Air Traffic Control,FALSE,FALSE,Boeing 737,N93647,2176
243,American Airlines,1771,ORD,MIA,01-09-2024 15:29,01-09-2024 15:42,01-09-2024 16:29,01-09-2024 16:30,1,Air Traffic Control,FALSE,TRUE,Airbus A320,N37242,1549
244,Delta,4791,JFK,MIA,01-09-2024 02:54,01-09-2024 03:23,01-09-2024 06:54,01-09-2024 07:05,11,Maintenance,FALSE,FALSE,Airbus A320,N15118,1385
245,United,5793,JFK,BOS,01-09-2024 07:46,01-09-2024 08:01,01-09-2024 09:46,01-09-2024 09:51,5,Maintenance,FALSE,FALSE,Boeing 737,N61259,1929
246,Southwest,3523,LAX,JFK,01-09-2024 21:31,01-09-2024 21:56,02-09-2024 02:31,02-09-2024 02:23,-8,,FALSE,FALSE,Airbus A320,N35754,2140
247,Delta,7709,DFW,BOS,01-09-2024 14:27,01-09-2024 14:30,01-09-2024 17:27,01-09-2024 17:54,27,Air Traffic Control,TRUE,FALSE,Boeing 737,N73122,1961
248,United,677,LAX,SEA,01-09-2024 06:12,01-09-2024 06:40,01-09-2024 12:12,01-09-2024 12:38,26,Air Traffic Control,FALSE,TRUE,Boeing 737,N22147,1268
249,Southwest,5189,ATL,BOS,01-09-2024 15:40,01-09-2024 15:48,01-09-2024 16:40,01-09-2024 16:35,-5,,FALSE,TRUE,Airbus A320,N52552,1029
250,United,6009,DFW,SEA,01-09-2024 23:29,01-09-2024 23:58,02-09-2024 03:29,02-09-2024 03:37,8,Air Traffic Control,TRUE,FALSE,Boeing 737,N94307,2573
251,United,1717,JFK,BOS,01-09-2024 13:01,01-09-2024 13:05,01-09-2024 14:01,01-09-2024 14:04,3,Weather,FALSE,TRUE,Airbus A320,N46224,761
252,United,8457,ATL,JFK,01-09-2024 21:37,01-09-2024 21:56,02-09-2024 00:37,02-09-2024 00:33,-4,,FALSE,FALSE,Boeing 737,N63673,2243
253,United,6868,ATL,SFO,01-09-2024 14:05,01-09-2024 14:23,01-09-2024 17:05,01-09-2024 17:28,23,Maintenance,TRUE,FALSE,Boeing 777,N16603,1798
254,Southwest,4272,ORD,JFK,01-09-2024 11:05,01-09-2024 11:25,01-09-2024 12:05,01-09-2024 12:07,2,Weather,TRUE,FALSE,Airbus A320,N35196,2067
255,Delta,5174,LAX,SEA,01-09-2024 22:50,01-09-2024 22:50,02-09-2024 04:50,02-09-2024 04:55,5,Weather,FALSE,TRUE,Boeing 777,N66678,183
256,American Airlines,146,DFW,SEA,01-09-2024 04:44,01-09-2024 04:47,01-09-2024 10:44,01-09-2024 10:54,10,Maintenance,FALSE,TRUE,Boeing 737,N98594,554
257,American Airlines,9835,JFK,JFK,01-09-2024 14:02,01-09-2024 14:10,01-09-2024 16:02,01-09-2024 16:11,9,Maintenance,FALSE,TRUE,Boeing 777,N33855,2161
258,United,1452,ORD,JFK,01-09-2024 01:06,01-09-2024 01:31,01-09-2024 06:06,01-09-2024 06:00,-6,,TRUE,FALSE,Boeing 737,N54345,531
259,United,8035,LAX,SEA,01-09-2024 03:37,01-09-2024 04:02,01-09-2024 08:37,01-09-2024 08:31,-6,,FALSE,TRUE,Boeing 777,N20843,1047
260,Southwest,142,LAX,SFO,01-09-2024 17:40,01-09-2024 17:56,01-09-2024 18:40,01-09-2024 18:55,15,Maintenance,TRUE,TRUE,Boeing 777,N65886,2897
261,United,8989,ORD,SFO,01-09-2024 21:34,01-09-2024 21:48,02-09-2024 01:34,02-09-2024 01:46,12,Weather,TRUE,TRUE,Airbus A320,N19332,2681
262,American Airlines,9982,JFK,SEA,01-09-2024 17:37,01-09-2024 18:02,01-09-2024 20:37,01-09-2024 20:56,19,Air Traffic Control,TRUE,TRUE,Airbus A320,N51453,2075
263,Southwest,8650,JFK,MIA,01-09-2024 22:51,01-09-2024 23:15,02-09-2024 03:51,02-09-2024 04:03,12,Maintenance,FALSE,FALSE,Boeing 777,N41983,2131
264,United,649,ORD,SEA,01-09-2024 01:59,01-09-2024 02:18,01-09-2024 06:59,01-09-2024 07:18,19,Air Traffic Control,TRUE,FALSE,Boeing 737,N21538,2008
265,Southwest,9479,ORD,MIA,01-09-2024 02:13,01-09-2024 02:24,01-09-2024 07:13,01-09-2024 07:15,2,Weather,FALSE,FALSE,Boeing 737,N10469,205
266,American Airlines,976,ATL,JFK,01-09-2024 04:34,01-09-2024 04:52,01-09-2024 07:34,01-09-2024 07:24,-10,,TRUE,TRUE,Airbus A320,N96549,1854
267,Southwest,4660,ORD,SEA,01-09-2024 01:58,01-09-2024 02:13,01-09-2024 03:58,01-09-2024 03:55,-3,,FALSE,FALSE,Airbus A320,N67720,1127
268,United,3089,ATL,JFK,01-09-2024 04:20,01-09-2024 04:27,01-09-2024 07:20,01-09-2024 07:33,13,Air Traffic Control,TRUE,FALSE,Boeing 777,N85033,2043
269,American Airlines,5615,LAX,MIA,01-09-2024 17:16,01-09-2024 17:38,01-09-2024 21:16,01-09-2024 21:28,12,Maintenance,FALSE,FALSE,Boeing 737,N19215,1517
270,United,6975,LAX,MIA,01-09-2024 19:43,01-09-2024 19:48,01-09-2024 23:43,01-09-2024 23:40,-3,,FALSE,TRUE,Boeing 777,N13784,2887
271,Southwest,2399,JFK,JFK,01-09-2024 01:27,01-09-2024 01:41,01-09-2024 02:27,01-09-2024 02:24,-3,,FALSE,FALSE,Airbus A320,N77891,2860
272,United,8078,ATL,MIA,01-09-2024 10:21,01-09-2024 10:27,01-09-2024 12:21,01-09-2024 12:44,23,Weather,FALSE,TRUE,Airbus A320,N85549,2629
273,Southwest,9470,JFK,SFO,01-09-2024 12:21,01-09-2024 12:35,01-09-2024 16:21,01-09-2024 16:26,5,Air Traffic Control,TRUE,TRUE,Airbus A320,N57493,1921
274,United,1433,JFK,SFO,01-09-2024 19:13,01-09-2024 19:16,01-09-2024 20:13,01-09-2024 20:16,3,Weather,TRUE,FALSE,Airbus A320,N28119,911
275,American Airlines,6751,DFW,MIA,01-09-2024 12:10,01-09-2024 12:19,01-09-2024 15:10,01-09-2024 15:22,12,Maintenance,FALSE,TRUE,Airbus A320,N41216,636
276,Delta,9371,LAX,MIA,01-09-2024 17:16,01-09-2024 17:27,01-09-2024 18:16,01-09-2024 18:42,26,Weather,FALSE,TRUE,Boeing 777,N65862,449
277,Southwest,5551,DFW,JFK,01-09-2024 01:17,01-09-2024 01:36,01-09-2024 04:17,01-09-2024 04:41,24,Weather,TRUE,FALSE,Boeing 737,N27308,1187
278,Southwest,9302,JFK,SFO,01-09-2024 11:36,01-09-2024 12:05,01-09-2024 13:36,01-09-2024 13:54,18,Maintenance,FALSE,TRUE,Airbus A320,N97954,1200
279,Delta,2460,ATL,BOS,01-09-2024 16:37,01-09-2024 16:40,01-09-2024 17:37,01-09-2024 17:59,22,Air Traffic Control,TRUE,TRUE,Airbus A320,N90396,1475
280,American Airlines,978,ATL,SFO,01-09-2024 15:21,01-09-2024 15:38,01-09-2024 20:21,01-09-2024 20:43,22,Weather,FALSE,TRUE,Boeing 737,N15527,2849
281,Delta,7293,DFW,SFO,01-09-2024 14:17,01-09-2024 14:41,01-09-2024 16:17,01-09-2024 16:16,-1,,FALSE,FALSE,Boeing 737,N74042,2311
282,Southwest,244,LAX,BOS,01-09-2024 11:35,01-09-2024 11:38,01-09-2024 16:35,01-09-2024 16:38,3,Air Traffic Control,FALSE,TRUE,Airbus A320,N71427,2677
283,United,8553,LAX,JFK,01-09-2024 04:03,01-09-2024 04:06,01-09-2024 06:03,01-09-2024 06:31,28,Weather,TRUE,TRUE,Boeing 777,N55011,428
284,United,4457,ORD,SFO,01-09-2024 10:11,01-09-2024 10:30,01-09-2024 16:11,01-09-2024 16:30,19,Air Traffic Control,FALSE,TRUE,Boeing 737,N80933,855
285,Southwest,8502,DFW,JFK,01-09-2024 13:30,01-09-2024 13:59,01-09-2024 15:30,01-09-2024 15:51,21,Weather,FALSE,FALSE,Airbus A320,N45943,2872
286,United,3889,ATL,MIA,01-09-2024 13:00,01-09-2024 13:22,01-09-2024 15:00,01-09-2024 15:23,23,Air Traffic Control,TRUE,TRUE,Boeing 777,N93421,2567
287,American Airlines,5719,JFK,SFO,01-09-2024 15:14,01-09-2024 15:21,01-09-2024 18:14,01-09-2024 18:40,26,Weather,FALSE,TRUE,Boeing 737,N98960,511
288,United,6020,DFW,BOS,01-09-2024 20:22,01-09-2024 20:52,02-09-2024 02:22,02-09-2024 02:29,7,Air Traffic Control,TRUE,FALSE,Boeing 777,N29849,1943
289,American Airlines,5691,ATL,JFK,01-09-2024 20:20,01-09-2024 20:31,01-09-2024 23:20,01-09-2024 23:27,7,Air Traffic Control,FALSE,TRUE,Boeing 737,N27936,1132
290,Southwest,3823,JFK,SFO,01-09-2024 23:14,01-09-2024 23:25,02-09-2024 00:14,02-09-2024 00:41,27,Maintenance,FALSE,TRUE,Airbus A320,N31484,291
291,Delta,6125,DFW,MIA,01-09-2024 22:51,01-09-2024 22:55,02-09-2024 00:51,02-09-2024 01:21,30,Maintenance,FALSE,TRUE,Airbus A320,N15565,2121
292,Delta,4637,ORD,MIA,01-09-2024 06:16,01-09-2024 06:43,01-09-2024 09:16,01-09-2024 09:19,3,Weather,TRUE,TRUE,Boeing 777,N78860,969
293,Delta,9840,ATL,JFK,01-09-2024 03:04,01-09-2024 03:14,01-09-2024 09:04,01-09-2024 09:12,8,Weather,TRUE,TRUE,Boeing 737,N90528,2549
294,Southwest,2868,ORD,MIA,01-09-2024 18:18,01-09-2024 18:43,02-09-2024 00:18,02-09-2024 00:22,4,Air Traffic Control,FALSE,FALSE,Airbus A320,N71157,477
295,Southwest,5352,DFW,SFO,01-09-2024 12:53,01-09-2024 13:10,01-09-2024 18:53,01-09-2024 19:21,28,Weather,TRUE,FALSE,Boeing 737,N53281,990
296,Southwest,9311,ATL,MIA,01-09-2024 12:59,01-09-2024 13:00,01-09-2024 14:59,01-09-2024 15:02,3,Maintenance,TRUE,FALSE,Boeing 737,N71466,1155
297,American Airlines,6113,LAX,SEA,01-09-2024 23:13,01-09-2024 23:23,02-09-2024 03:13,02-09-2024 03:03,-10,,FALSE,FALSE,Boeing 777,N18380,2333
298,Delta,1377,JFK,BOS,01-09-2024 18:17,01-09-2024 18:33,01-09-2024 20:17,01-09-2024 20:19,2,Air Traffic Control,FALSE,FALSE,Airbus A320,N91075,1363
299,Delta,5887,ATL,SFO,01-09-2024 16:57,01-09-2024 17:20,01-09-2024 20:57,01-09-2024 20:51,-6,,TRUE,FALSE,Boeing 737,N14681,346
